,content,scenery_name,score,send_time,user_name
0,师傅有个很洋气的名字，土著体验师，个人很幽默，一看就经验丰富，中午带我们去的农家小院味道很有当地特色， 鱼是我的最爱， 乌江鱼的味道做的很好，饭后直接拉到了景区门口，比较方便，路上看到很多等中转车的，瞬间感觉很幸福，不用排队的感觉真好,解放碑步行街,0,2019-03-11,卡其牛
0,解放碑是重庆的地标，也是渝中区的中心。刚建成时是重庆最高的建筑但是随着时代的发展以及被周围的高楼超过了。解放碑本身没什么玩点，但是周边玩的吃的很多。而且在平安夜圣诞节春节等会有上万人走这里等零点钟声哦，还会交通管制呢。,解放碑步行街,0,2016-05-14,徐逸安
0,小酥肉真的很快乐啊，还有九村的麻辣兔头跟麻辣脑花，我之前对脑花接触不多，就是海底捞的脑花。九村的脑花真的是直接让我入了脑花的坑，绝绝子。值得一提的是，解放碑不止有美食还有帅哥美女，我一直觉得重庆是座非常包容的城市，在重庆没有穿的对不对，只有自己喜不喜欢。我喜欢重庆的快乐，美食，美景，帅哥美女，快乐哇,解放碑步行街,5,2022-02-08,小闲人
0,来重庆解放碑是肯定要去的嘛，轻轨二号线临江门下，走到解放碑下也就不到一公里左右。解放碑就是一座不是很高大的碑，但是纪念意义还是很大的。旁边是购物广场，重庆大部分的奢侈品店都集中在解放碑的四周，想买什么几乎都可以买到，解放碑四周还有很多美食，来这边儿玩儿吃绝对不是问题！来解放碑最好的方式就是做轻轨2号线，因为2号线是地上线路，可以看俯瞰江边景色，最好是晚上坐。这也是重庆室内一条著名...,解放碑步行街,4,,apai6937
0,解放碑是重庆的标志，轻轨2号线在临江门下，地铁口出来走两步就到。解放碑本意是指人民解放纪念碑，免费参观，曾经是重庆的地标。现在解放碑其实已不单是纪念碑那么单纯的意思，而是泛指这一片重庆最繁华的区域。这里商场云集、人流攒动，时代广场、重百大楼、财富中心都在这里，有各种奢侈品店，也是全国著名的美女集散地，非常有大都会的气质。解放碑的夜景超赞，可以说不输香港中环，建议晚上到这里来逛逛...,解放碑步行街,4,,Gram
0,图片确实拍的很不错，对与解放碑的介绍也很可以，就是想如果能在细节方面更加具体一点，比如时间，地点可以再具体一些。同时，既然这么完美的攻略，因为去过解放碑，其实可以在饮食方面做一些分类，然后最好复制上具体的地址和价格以及吃饭的攻略那更是极好的。对于外地的人而言，时间也很重要，如果您是对解放碑特别的熟悉的话，还可以列一个从哪里开始吃，然后怎么走，怎么逛。什么时间点去什么地方不用排队...,解放碑步行街,5,2015-04-10,uokj7295
0,定的天坑和地缝，套票价格实惠，包含中午午餐，导游很热情，讲解的非常细致，司机师傅驾驶非常平稳，单程几个小时没有一点晕车。果然是自然形成的景点，太震撼了，先去天坑，还好，不怎么累。再到了地缝真的考验体力，全程是山璧边的梯形路，很抖，走下去脚都打闪闪，哈哈哈。总体来说，特别好。,解放碑步行街,0,2021-03-15,C佳佳C
0,重庆解放碑位于渝中半岛最中心的位置，围绕着解放碑有重庆解放碑商圈和解放碑CBD，可谓是整个渝中区最繁华的地方，乃至于是整个重庆最繁华的地方。用成都来说的话，相当于是春熙路的地位。解放碑可以直接坐地铁二号线到临江门，出了轻轨站步行几十米就到了，也可以乘坐轻轨一号线和六号线在小什字下车，然后步行大概十分钟即可到达解放碑。解放碑附近有很多公寓，位置高的话，可以看见江景和灯光秀，一般价...,解放碑步行街,5,2021-01-19,鑫仔婷婷一起旅游
0,旅游车干净，师父开车平稳。导游有耐心，中午的一餐干净，一天游性价比不错了。玻璃观景台好玩，爬山考验膝盖哦，年龄大膝盖不好谨慎选择爬山。总之不错了！一手遮天 VS 空中倒立 😄😂,解放碑步行街,0,2021-02-21,cwyd2263
0,真的不知道怎么会都是好评的...刷出来的嘛，还是差评都会自动删除，首先旅行不开心的原因一是春节人多，二是天气很差。但是除去这两个原因，依然是很差劲。说好的11点到达仙女山放我们去玩，导游骗我们说滑雪场1点半才开门，结果下午2点才到，白天的时间也是让我们花钱去看了两个毫无意义的景点，如果你不交钱，你就也只能车上等着。后来到了滑雪场就滑了一个小时，开始不让我们去做小火车了，说时间不够了，...,解放碑步行街,0,2019-02-08,plnv2158
0,很棒的一次旅行，同行的裘师傅很热情，人也很棒。一身的工装服穿的潇洒至极，一路很照顾我们，真的很开心，下次来还会选择他哈哈哈哈,解放碑步行街,0,2019-03-11,去哪儿用户
0,导游很专业很负责很喜欢,解放碑步行街,0,2019-11-21,Isabella1121
0,玩的很充实，小杨导游很贴心很周到，天坑地缝值得一看，很震撼的环境，非常充足的一天。,解放碑步行街,0,2020-10-23,多鱼0311
0,交通十分便利，轻轨一号线瓷器口站沿着标志出去，往左边走十来米右转就是瓷器口门前的大马路，马路两侧有各式各样的饭店，我们随便找了家人多的店子吃饭，菜品价格比市区贵一点，味道还行，三个人一百块整包酒水。吃完后沿着大马路往前走个两百来米的左侧，就看到瓷器口的牌坊，上面挂满了红灯笼。瓷器口里面的街道不窄，美食店众多，还有工艺品等店子，天空下着毛毛细雨，大家举着伞也逛得起劲，晴天会更好玩...,磁器口古镇,4,2015-04-20,豆苗222
0,磁器口位于重庆的市区。我们当时是清早去的，所以有些商家还没有开门迎客。遇见了几个卖早点的流动摊位，看到了一些早起的市民，很好地体验了一把重庆原汁原味的市井生活。很欣赏磁器口的地方在于，很好的保持了本来的味道，没有翻修或是大幅度的拆迁，很喜欢这样的感觉！大约到了9点半，商家开始陆续开门。张飞牛肉、葱油肉饼、现炸的小麻花等各式美食应有尽有。麻花大致可分为咸甜两种口味，我买的是咸口...,磁器口古镇,5,2015-04-04,垭口的风
0,上大学的时候周六周天没事就会去磁器口玩耍。并且如果有外地的朋友来重庆找我玩，我也会首选带他们到磁器口转一圈。因为在市里，到达比较方便，很多游客也会选择来这里。人们在这里可以看到老房屋老建筑，可以边走边吃些特色麻辣美食，也可以去江边坐着看看风景，或者登上游船喝杯清茶，陶冶情操或者安静的打望。特别推荐磁器口的鸡杂，我认为那是我在重庆4年吃过的最棒的鸡杂，话说磁器口的鸡杂本来就很有名...,磁器口古镇,4,2014-04-29,去哪儿用户
0,忘记是第几次来重庆才找机会第一次去磁器口，它坐落在嘉陵江边，是一片保存完好、还没有被过度商业开发的江边古镇。走在起伏的青石板路上，置身于古老的建筑群当中，感受着浓浓的古镇江边码头文化。如果你走累了就走进茶楼喝茶小憩，馋了就路边品尝一下酸辣粉、陈麻花，饿了可以去品尝美味豆花、尝尝正宗的毛血旺——据说，毛血旺是从古镇磁器口走向宇宙的，套用时髦的话说，叫毛血旺故里。古镇里老居民不少，...,磁器口古镇,5,2014-04-18,去哪儿用户
0,总论：首先我自己是重庆人，去过这里n多次，几乎每次有朋友来重庆，都会带他们去这里。说不清从什么时候开始，磁器口成了来重庆必去的地方了，光是今年，我就已经去了四次了。景区：磁器口出名是因为它是老重庆吊脚楼保存得比较完整的，都是古色古香的感觉，又依傍着嘉陵江，可以坐船游江。饮食：磁器口好吃的东西特别多，鸡杂，猪蹄，酸辣粉等这些都是先吃的。如果要带收礼的话，可以买点陈麻花，牛皮糖等...,磁器口古镇,5,2015-05-14,cecilia汪汪
0,从重庆CBD乘坐重庆轨道交通到磁器口景区虽然方便，时间要耗费上大概一个小时，不过1号线坐过去倒是比较惬意，从小什子到磁器口轨道站需要5元。下了地铁之后可以直接左拐就到磁器口景区的外围，或者也可以右转下楼梯有很多可以到磁器口正门口的公交车，只坐一站下车就对了，磁器口附近的公交线路规划比较有意思去了就会知道。磁器口是重庆一个著名的古文化街道，其实真的感觉全国各地的古镇古街道的商业模式都...,磁器口古镇,4,2015-08-03,不如做个大叔好
0,在重庆有句俗语说得好，要吃美食，得来重庆；来了重庆，就要到磁器口。磁器口上一条街的美食，各有各的特色，但是要说鸡杂，整个重庆都找不出几家能跟古镇鸡杂 比的。古镇鸡杂店位于重庆磁器口，乘坐公交148路、 222路车到白马凼公交车站下车，沿着正街一路逛过去，很快就能看到 古镇鸡杂 的招牌。店面虽然不大，但是装修得很古朴，给人一种很古朴的感觉；店门口有人吆喝拉客，进店就有店员迎上来，为客人安排...,磁器口古镇,4,,在路上的小羊
0,在重庆有句俗语说得好，要吃美食，得来重庆；来了重庆，就要到磁器口。磁器口上一条街的美食，各有各的特色，但是要说鸡杂，整个重庆都找不出几家能跟 多一家鸡杂 比的。磁器口店位于正街中段，乘坐地铁1号线到磁器口站下车，沿着正街一路逛过去，很快就能看到 多一家古镇鸡杂 的牌子。店面装修得很古朴，给人一种古代客栈的感觉，进门就有店员迎上来，为客人安排位置，拿菜单等，服务非常好；店里给人一种干...,磁器口古镇,4,,在路上的小羊
0,一条石板路，千年磁器口。磁器口曾经是嘉陵江上的水陆码头，是重庆著名的古镇，坐轻轨1号线在磁器口下就到了。磁器口古镇免费参观，必须赞一个。这里基本保留了之前的原貌，建筑都古色古香，青石铺地，店铺林立，生活气息很浓。古镇里还有宝轮寺、文昌宫等景点，可以去看看。磁器口的茶馆是一大特色，保留了当年跑船码头茶馆的风韵，一定要去体验一把。在其瓷器口有很多重庆小吃，简直是吃货的福利。这里有家...,磁器口古镇,4,,Gram
0,"[薄荷]环境:环境还是不错的,墙面贴满了便利贴都是游客的寄语,就是位置没那么容易找,快到头了才找到这家网红酸奶。",磁器口古镇,5,2021-01-07,hkin2709
0,磁器口古镇历来就很有名，被称为小重庆。听过之前的典故，大概是，在之前这个地方是重庆的通商口岸，因为搬运瓷器而得名，成为磁器口。磁器口任何时候，都是热点，现在大家的生活方式转变了有些人为了休闲，这些地方也是一个不错的选择。有的人喜欢热闹。好多旅游人来这里旅游。是重温老重庆旧梦的好去处。因为临近挨着高校，所以，有时候到周末的时候就好多附近的学生来这里游玩，景色确实不错，走在斑驳的...,磁器口古镇,4,2016-05-21,丽江慕容天
0,到了重庆以后，当地的朋友说第一个就要带我去磁器口玩，他说这里有小重庆之称，一个景区融合了整个重庆的人文历史等。我们在解放碑坐地铁1号线到磁器口站下车，大概45分钟左右，出了车站往前走就是磁器口的大门了，其实磁器口有好几个大门的。磁器口是免费的，但是进去了都要花钱的，倒不是说强买强卖，什么隐形消费，而是里面集合了重庆乃至全国的各种美食小吃，怎么能不尝一尝呢，陈麻花，是老字号的店了，...,磁器口古镇,5,2016-05-20,Mr_饭糊了
0,磁器口素有巴渝第一古镇之称，现在重庆轻轨一号线可以直达磁器口站，你也可以选择坐公交的方式，很多公交车都直达磁器口的，你完全不用担心找不到公交来磁器口。古镇麻花是磁器口古镇汉族特色小吃，在小吃那条街，常常都是排着很长的队伍买陈麻花。更有张飞牛肉、手工糍粑、手工杂酱酸辣粉、铺盖面、木槌酥、毛凉粉、软烩千张、毛血旺等太多的美食，我就是冲着这些美食才去的磁器口，不过磁器口的美食有点偏贵...,磁器口古镇,4,2016-05-16,77旅食酱
